AccX,AccY,AccZ
0.006,-0.019,-9.848
0.029,-0.047,-9.869
0.012,-0.005,-9.838
0.047,-0.06,-9.845
0.012,0.005,-9.837
0.012,-0.008,-9.891
0.031,-0.022,-9.838
0.056,-0.084,-9.857
0.055,-0.039,-9.892
0.05,-0.032,-9.862
0.002,-0.034,-9.837
0.019,-0.01,-9.843
0.014,-0.026,-9.881
0.01,0.011,-9.88
0.018,-0.043,-9.926
0.035,-0.039,-9.935
0.019,-0.034,-9.872
0.017,-0.036,-9.884
0.039,-0.044,-9.906
0.032,-0.04,-9.913
0.027,-0.042,-9.868
0.044,-0.051,-9.856
0.019,-0.024,-9.906
-0.014,0.003,-9.858
0.033,-0.06,-9.871
0.016,-0.011,-9.862
-0.011,0.002,-9.885
0.035,-0.055,-9.911
0.028,-0.026,-9.891
0.021,-0.022,-9.911
0,-0.014,-9.889
0.019,0.003,-9.901
0.003,-0.003,-9.886
0.025,-0.031,-9.895
0.011,-0.009,-9.88
0.036,-0.063,-9.908
0.011,-0.041,-9.877
0.015,-0.017,-9.854
0.004,-0.009,-9.898
0.026,-0.017,-9.87
0.024,-0.036,-9.881
0.042,-0.039,-9.893
0.014,-0.048,-9.856
0.039,-0.029,-9.88
0.014,-0.023,-9.838
0.045,-0.054,-9.895
0.03,-0.034,-9.899
0.046,-0.024,-9.851
0,0.009,-9.886
0.04,-0.023,-9.911
0.046,-0.071,-9.877
0.039,-0.078,-9.851
0.015,-0.025,-9.846
0.043,-0.071,-9.927
0.044,-0.064,-9.867
0.029,-0.054,-9.916
0.011,-0.017,-9.935
0.003,0.011,-9.908
0,-0.02,-9.915
0.029,-0.023,-9.894
0.017,-0.036,-9.886
0.056,-0.073,-9.894
0.031,-0.038,-9.848
0.059,-0.063,-9.844
0.012,-0.021,-9.837
0.021,-0.026,-9.879
0.019,-0.035,-9.867
0.059,-0.053,-9.841
0.03,-0.054,-9.867
0.024,-0.043,-9.833
0.011,-0.035,-9.879
0.043,-0.041,-9.885
0.025,-0.036,-9.916
0.019,-0.021,-9.899
0.031,-0.073,-9.894
0.036,-0.064,-9.875
0.027,-0.032,-9.878
-0.001,0.003,-9.855
0.025,-0.036,-9.881
0.036,-0.009,-9.861
0.01,-0.037,-9.883
0.04,-0.062,-9.898
0.019,-0.059,-9.863
0.051,-0.046,-9.844
0.001,-0.03,-9.895
0.024,-0.006,-9.878
-0.006,-0.002,-9.85
0.031,-0.015,-9.862
0.017,-0.026,-9.915
-0.005,0.001,-9.835
0.041,-0.066,-9.881
0.013,-0.002,-9.876
0.024,-0.002,-9.908
0.039,-0.078,-9.898
0.007,-0.022,-9.926
0.03,-0.031,-9.83
0.009,-0.037,-9.906
0.028,-0.01,-9.906
-0.014,-0.033,-9.867
0.013,0.012,-9.891
0.024,-0.04,-9.883
0.043,-0.077,-9.846
0.025,-0.036,-9.913
0.039,-0.025,-9.931
0.031,-0.069,-9.895
-0.016,0.02,-9.877
0.028,-0.039,-9.843
0.031,-0.039,-9.896
-0.019,0.024,-9.851
0.055,-0.06,-9.884
0.005,-0.031,-9.843
0.026,-0.041,-9.87
0.054,-0.07,-9.888
0.016,-0.054,-9.888
0.038,-0.053,-9.874
0.037,-0.033,-9.878
0.01,-0.03,-9.891
0,0.027,-9.876
0.024,-0.018,-9.834
0.046,-0.046,-9.866
0.028,-0.029,-9.887
0.045,-0.065,-9.87
0.05,-0.063,-9.867
0.02,-0.027,-9.884
0.031,-0.048,-9.868
0.034,-0.048,-9.829
0.014,-0.021,-9.9
0.003,-0.018,-9.893
0.003,0.008,-9.927
0.024,0.004,-9.912
0.026,-0.03,-9.838
0.032,-0.043,-9.929
0.021,-0.026,-9.881
0.039,-0.047,-9.886
0.008,-0.041,-9.871
0.044,-0.029,-9.887
-0.01,0.031,-9.878
0.013,-0.022,-9.891
0.039,-0.087,-9.843
-0.002,0.009,-9.827
0.027,-0.063,-9.844
0.024,-0.018,-9.874
0.021,-0.05,-9.871
0.04,-0.06,-9.823
0.025,-0.056,-9.884
0.049,-0.07,-9.86
0.031,-0.039,-9.868
0.039,-0.054,-9.869
0.03,-0.064,-9.966
0.026,-0.026,-9.88
0.006,-0.016,-9.845
0.031,-0.023,-9.9
0.017,-0.036,-9.877
-0.01,0.023,-9.899
0.013,-0.022,-9.86
0.017,0.004,-9.904
0.045,-0.045,-9.86
0.018,-0.014,-9.862
-0.004,0.007,-9.878
0.04,-0.051,-9.842
0.021,-0.027,-9.902
0.053,-0.07,-9.926
0.037,-0.069,-9.875
0.019,-0.013,-9.928
0.016,-0.021,-9.883
0.069,-0.071,-9.92
0.033,-0.073,-9.882
0.03,-0.022,-9.881
0.018,-0.008,-9.855
0.028,-0.006,-9.835
0.038,-0.028,-9.831
0.059,-0.076,-9.843
0.029,-0.056,-9.839
0.027,-0.022,-9.852
0.029,-0.023,-9.893
0.035,-0.031,-9.885
0.008,-0.003,-9.879
0.02,-0.029,-9.857
-0.03,0.045,-9.912
0.05,-0.045,-9.884
-0.004,-0.014,-9.882
0.04,-0.016,-9.88
0.04,-0.085,-9.835
0.048,-0.04,-9.882
-0.013,0.013,-9.884
0.036,-0.04,-9.879
0.018,-0.044,-9.826
0.022,-0.018,-9.836
-0.003,-0.019,-9.86
0.015,-0.045,-9.879
0.011,-0.031,-9.878
0.031,-0.04,-9.889
0.018,-0.02,-9.845
0.043,-0.035,-9.887
0.045,-0.061,-9.882
0.036,-0.052,-9.907
0.023,-0.036,-9.823
0.038,-0.036,-9.883
0.013,-0.024,-9.813
0.02,-0.006,-9.841
0.033,-0.033,-9.838
0.051,-0.051,-9.88
0.025,-0.058,-9.884
0.011,-0.004,-9.879
0.028,-0.053,-9.879
0.031,-0.024,-9.887
0.015,0.008,-9.857
-0.012,0.028,-9.863
0.03,-0.049,-9.885
0.038,-0.04,-9.826
0.028,-0.035,-9.942
0.032,-0.018,-9.826
0.006,-0.005,-9.897
0.04,-0.053,-9.861
-0.004,0.01,-9.835
0.052,-0.028,-9.9
0.035,-0.042,-9.886
0.016,-0.013,-9.925
0.006,0.033,-9.865
0.028,-0.027,-9.872
0.015,-0.041,-9.911
0.044,-0.036,-9.903
-0.006,-0.02,-9.941
0.04,-0.039,-9.882
0.002,-0.014,-9.901
0.034,-0.05,-9.91
-0.009,0.004,-9.862
0.037,-0.042,-9.835
0.019,-0.038,-9.824
0.022,-0.029,-9.9
-0.012,-0.003,-9.881
0.06,-0.048,-9.858
0.026,-0.041,-9.871
0.018,0.001,-9.826
0.036,-0.067,-9.879
0.026,-0.009,-9.876
0.02,-0.04,-9.942
0.043,-0.031,-9.877
-0.016,0.043,-9.859
0.041,-0.047,-9.865
-0.001,-0.004,-9.898
0.035,-0.02,-9.854
0.032,-0.042,-9.918
0.032,-0.046,-9.855
0.025,-0.02,-9.883
0.041,-0.014,-9.895
0.009,-0.034,-9.868
0.033,-0.028,-9.875
0.021,-0.046,-9.906
0.041,-0.037,-9.914
0.032,-0.043,-9.891
0.036,-0.013,-9.92
0.015,-0.012,-9.876
0.073,-0.036,-9.922
0.009,0.01,-9.896
0.028,-0.02,-9.874
0.015,0.005,-9.884
0.021,-0.01,-9.905
0.024,-0.035,-9.894
0.031,-0.018,-9.899
0.048,-0.097,-9.89
0.026,-0.038,-9.864
0.012,-0.007,-9.85
0.046,-0.065,-9.88
0.006,-0.028,-9.879
0.018,-0.024,-9.894
0.011,-0.031,-9.903
0.036,-0.02,-9.892
0.031,-0.022,-9.846
0.054,-0.065,-9.857
0.027,-0.044,-9.864
0.048,-0.024,-9.887
0.041,-0.086,-9.901
0.05,-0.024,-9.852
0.02,-0.04,-9.872
0.055,-0.036,-9.874
0.048,-0.05,-9.913
0.018,-0.046,-9.863
0.041,-0.061,-9.853
0.019,-0.021,-9.875
0.031,-0.023,-9.906
0.015,0.013,-9.881
0.022,-0.042,-9.899
0.036,-0.065,-9.916
0.002,0.026,-9.872
0.003,0.008,-9.842
0.032,-0.06,-9.888
0.032,-0.037,-9.83
0.038,-0.071,-9.903
0.021,-0.031,-9.864
0.036,-0.042,-9.821
0.02,-0.026,-9.863
0.04,-0.075,-9.88
0.053,-0.051,-9.884
0.018,-0.039,-9.914
0.039,-0.068,-9.824
0.007,-0.016,-9.859
0.049,-0.073,-9.888
0.002,-0.021,-9.893
0.027,-0.047,-9.885
-0.002,-0.005,-9.89
0.026,-0.04,-9.865
-0.004,-0.036,-9.914
0.047,-0.058,-9.859
-0.007,-0.004,-9.85
0.019,-0.029,-9.894
0.037,-0.042,-9.887
0.043,-0.025,-9.876
0.034,-0.025,-9.884
0.01,-0.008,-9.804
0.02,-0.036,-9.871
0.033,-0.044,-9.879
0.004,-0.021,-9.844
0.033,-0.049,-9.899
0.039,-0.057,-9.863
0.051,-0.06,-9.907
0.036,-0.061,-9.846
0.01,0,-9.877
0.024,-0.035,-9.905
0.032,-0.071,-9.867
0.043,-0.088,-9.822
0.053,-0.078,-9.837
0.002,-0.007,-9.898
0.049,-0.032,-9.826
0.019,-0.018,-9.857
0.052,-0.072,-9.911
0.008,-0.015,-9.918
0.017,-0.012,-9.849
0.02,-0.02,-9.848
0.055,-0.07,-9.848
0.039,-0.062,-9.863
-0.013,0.024,-9.912
0.033,-0.056,-9.864
0.034,-0.021,-9.849
0,-0.006,-9.872
0.061,-0.068,-9.868
0.01,-0.022,-9.891
0.015,-0.05,-9.862
0.004,-0.03,-9.864
0.002,-0.009,-9.834
0.016,-0.014,-9.944
0.066,-0.073,-9.928
0.023,-0.034,-9.876
0.028,-0.031,-9.881
0.018,-0.019,-9.881
0.028,-0.032,-9.877
0.029,-0.064,-9.91
0.028,-0.036,-9.91
0.019,-0.049,-9.871
0.029,-0.023,-9.857
0.01,0.006,-9.908
0.014,0.008,-9.909
0.017,-0.013,-9.872
0.052,-0.051,-9.862
0.009,-0.012,-9.886
0.035,-0.042,-9.88
0.018,-0.021,-9.874
0.055,-0.046,-9.897
0.057,-0.073,-9.933
0.037,-0.03,-9.953
0.015,-0.049,-9.879
0.034,-0.042,-9.891
0.025,-0.029,-9.871
0.035,-0.008,-9.865
0.04,-0.048,-9.915
0.035,-0.033,-9.87
-0.008,-0.02,-9.907
0.054,-0.022,-9.928
0.042,-0.03,-9.899
0.056,-0.046,-9.862
0.009,-0.018,-9.869
0,0.031,-9.911
0.025,-0.035,-9.87
0.03,-0.009,-9.924
0.044,-0.07,-9.929
0.001,-0.018,-9.892
0.024,-0.057,-9.88
0.04,-0.034,-9.901
0.04,-0.058,-9.882
0.039,-0.046,-9.923
0.042,-0.067,-9.872
0.032,-0.035,-9.91
-0.009,0.014,-9.881
0.029,-0.036,-9.894
0.022,-0.004,-9.848
0.049,-0.06,-9.863
0.043,-0.045,-9.927
0.033,-0.037,-9.924
0.016,-0.007,-9.887
0.026,-0.031,-9.91
0.021,-0.029,-9.858
0.059,-0.039,-9.853
0.044,-0.075,-9.906
0.011,0.001,-9.845
0.003,-0.004,-9.938
0.029,-0.056,-9.866
-0.027,-0.004,-9.894
0.057,-0.038,-9.892
0.02,-0.015,-9.905
0.044,-0.027,-9.805
-0.005,0.014,-9.891
0.039,-0.029,-9.891
0.058,-0.046,-9.903
0.044,-0.058,-9.905
0.035,-0.057,-9.931
0.048,-0.048,-9.907
0.038,-0.067,-9.888
0.016,-0.004,-9.888
0.013,-0.054,-9.907
0.027,-0.037,-9.846
0.024,-0.031,-9.92
0.037,-0.043,-9.905
0.009,-0.029,-9.904
0.03,-0.047,-9.932
0.005,-0.004,-9.821
0.015,-0.011,-9.918
-0.017,-0.013,-9.843
0.021,-0.009,-9.902
0.039,-0.068,-9.907
0.026,-0.013,-9.886
0.025,-0.038,-9.862
0.033,-0.036,-9.879
0.006,0,-9.844
0.042,-0.052,-9.869
0.038,-0.072,-9.867
0.019,-0.038,-9.864
0.02,-0.01,-9.875
0.03,-0.05,-9.904
0.027,-0.053,-9.885
0.042,-0.041,-9.89
0.02,-0.04,-9.877
0.057,-0.077,-9.865
-0.005,-0.005,-9.871
0.023,-0.051,-9.836
0.022,-0.05,-9.858
0.015,-0.02,-9.824
0.048,-0.065,-9.925
0.028,-0.036,-9.87
0.05,-0.071,-9.88
0.025,-0.002,-9.884
0.028,-0.022,-9.948
0.042,-0.043,-9.882
0.036,-0.065,-9.902
0.012,0.001,-9.813
0.033,-0.028,-9.862
0.06,-0.062,-9.916
0.019,-0.041,-9.867
0.033,-0.022,-9.911
0.014,-0.052,-9.896
0.031,-0.038,-9.884
0.017,-0.012,-9.915
0.039,-0.024,-9.865
0.013,-0.036,-9.851
0.023,-0.004,-9.879
0.035,-0.018,-9.934
0.021,0.001,-9.875
0.03,-0.062,-9.908
0.016,0.005,-9.884
-0.023,0.04,-9.951
0.035,-0.02,-9.902
0.015,0.01,-9.883
0.049,-0.063,-9.897
0.037,-0.032,-9.887
0.041,-0.061,-9.841
0.012,-0.03,-9.817
0.035,-0.048,-9.835
0.017,-0.034,-9.915
0.027,-0.054,-9.851
0.031,-0.069,-9.89
0.043,-0.032,-9.884
0.011,-0.023,-9.874
0.04,-0.024,-9.914
0.045,-0.032,-9.878
0.03,-0.07,-9.901
0.021,-0.06,-9.9
0.043,-0.043,-9.888
0.037,-0.043,-9.922
0.017,-0.019,-9.862
0.032,-0.041,-9.893
0.03,-0.042,-9.858
0.009,-0.03,-9.908
0.004,0.034,-9.856
0.014,-0.013,-9.85
0.005,-0.02,-9.855
0.029,-0.063,-9.872
0.027,-0.022,-9.926
0.011,-0.045,-9.919
0.022,0.003,-9.903
0.015,-0.019,-9.857
0.021,-0.013,-9.885
0.001,0.011,-9.9
0.02,-0.013,-9.913
0.026,-0.054,-9.934
0.044,-0.027,-9.877
0.006,0.002,-9.923
0.031,-0.023,-9.848
0.013,-0.007,-9.874
0.039,-0.032,-9.842
0.041,-0.077,-9.913
-0.007,0.005,-9.891
0.014,-0.02,-9.91
0.031,-0.045,-9.871
0.034,-0.02,-9.908
0.045,-0.059,-9.895
0.023,-0.043,-9.883
0.062,-0.042,-9.876
0.043,-0.076,-9.897
0.029,-0.025,-9.897
0.03,-0.041,-9.846
0.003,0.001,-9.872
0.032,-0.019,-9.873
0.05,-0.045,-9.886
0.016,-0.001,-9.895
0.044,-0.038,-9.912
0.008,-0.021,-9.832
0.01,-0.042,-9.909
-0.015,-0.005,-9.876
0.041,-0.034,-9.927
0.019,-0.046,-9.823
0.042,-0.067,-9.91
0.016,-0.039,-9.828
0.04,-0.08,-9.862
0,-0.019,-9.883
0.024,-0.048,-9.915
0.019,-0.012,-9.846
0.041,-0.062,-9.904
0.031,-0.062,-9.843
0.029,-0.014,-9.853
-0.001,-0.011,-9.922
0.035,-0.033,-9.833
0.021,-0.032,-9.91
0.055,-0.073,-9.897
-0.013,0.019,-9.893
0.06,-0.064,-9.844
0.027,-0.033,-9.878
0.022,-0.048,-9.856
0.024,-0.031,-9.949
0.041,-0.045,-9.84
0.027,-0.047,-9.908
0.058,-0.053,-9.872
0.04,-0.032,-9.909
0.033,-0.016,-9.855
0.04,-0.064,-9.892
0.04,-0.044,-9.828
-0.013,0.016,-9.897
0.03,-0.028,-9.874
0.035,-0.073,-9.846
0.038,-0.056,-9.941
0.027,-0.054,-9.866
0.031,-0.034,-9.868
0.025,-0.029,-9.888
0.049,-0.04,-9.856
0.025,-0.057,-9.859
0.037,-0.026,-9.875
0.015,-0.028,-9.902
0.013,-0.009,-9.923
0.01,-0.027,-9.881
0.05,-0.073,-9.88
0.049,-0.063,-9.917
-0.014,0.006,-9.876
0.059,-0.061,-9.904
0.06,-0.074,-9.944
0.019,-0.017,-9.866
0.019,-0.043,-9.847
0.033,-0.029,-9.843
0.026,-0.024,-9.89
0.023,-0.027,-9.945
0.019,-0.014,-9.897
0.014,-0.017,-9.857
0.037,-0.04,-9.899
0.01,-0.035,-9.852
0.053,-0.051,-9.895
0.018,-0.037,-9.863
0.071,-0.085,-9.894
0.002,0.014,-9.875
-0.007,0.019,-9.878
0.029,-0.038,-9.895
0.019,-0.045,-9.905
0.033,-0.052,-9.902
0.037,-0.048,-9.845
0.04,-0.043,-9.913
0.026,-0.032,-9.887
0.04,-0.051,-9.878
0.035,-0.051,-9.875
-0.002,-0.003,-9.851
0.003,-0.003,-9.848
-0.012,0.033,-9.837
0.041,-0.019,-9.903
0.023,-0.035,-9.918
0.054,-0.051,-9.892
0.023,-0.033,-9.905
0.027,-0.045,-9.831
0.032,-0.043,-9.859
0.057,-0.04,-9.863
0.021,-0.043,-9.824
-0.004,-0.008,-9.895
0.028,-0.036,-9.887
0.021,-0.018,-9.866
0.005,-0.001,-9.86
0.019,-0.025,-9.913
0.013,-0.036,-9.93
0,-0.013,-9.938
0.02,-0.03,-9.865
0.049,-0.073,-9.872
0.052,-0.069,-9.856
0.021,-0.009,-9.891
0.011,-0.015,-9.882
0.007,0.034,-9.887
0.035,-0.057,-9.939
0.051,-0.085,-9.877
0.026,-0.009,-9.905
0.02,-0.033,-9.855
0.038,-0.051,-9.853
0.046,-0.078,-9.802
-0.003,0.021,-9.904
0.012,0.006,-9.896
0.04,-0.074,-9.815
0.019,-0.017,-9.9
0.033,-0.063,-9.863
0.002,0.018,-9.92
0.037,-0.052,-9.868
0.046,-0.035,-9.849
-0.007,-0.007,-9.886
0.03,-0.014,-9.926
0.045,-0.068,-9.871
0.046,-0.043,-9.859
0.031,-0.051,-9.821
0.049,-0.041,-9.882
0.005,-0.015,-9.87
0.043,-0.063,-9.903
0.052,-0.08,-9.896
0.034,-0.039,-9.883
-0.014,0.008,-9.894
0.021,-0.011,-9.881
-0.016,-0.001,-9.879
0.014,-0.019,-9.905
-0.004,-0.003,-9.873
0.007,-0.001,-9.894
0.049,-0.097,-9.871
0.038,-0.048,-9.895
-0.011,0.028,-9.87
0.028,-0.033,-9.869
0.018,-0.031,-9.904
0.022,-0.027,-9.844
0.012,-0.03,-9.865
0.011,-0.05,-9.847
0.015,-0.033,-9.863
0.007,-0.001,-9.895
0.047,-0.067,-9.909
0.017,-0.012,-9.887
0.03,-0.028,-9.909
0.045,-0.024,-9.868
0.005,-0.01,-9.89
0.023,-0.03,-9.915
0.027,-0.019,-9.915
0.017,0.002,-9.916
0.024,-0.036,-9.868
0.05,-0.042,-9.896
0.039,-0.064,-9.844
0.077,-0.081,-9.869
0.034,-0.056,-9.887
0.015,-0.037,-9.854
0.003,0.004,-9.823
0.038,-0.046,-9.863
0.005,-0.007,-9.917
0.048,-0.05,-9.892
0.012,-0.016,-9.863
0.019,-0.036,-9.895
0.047,-0.075,-9.882
0.021,-0.031,-9.884
0.037,-0.049,-9.905
0.02,-0.017,-9.83
0.022,-0.029,-9.905
0.039,-0.041,-9.886
0.036,-0.043,-9.831
0.05,-0.052,-9.89
0.008,0.002,-9.859
0.023,-0.029,-9.875
0.034,-0.043,-9.875
0.043,-0.06,-9.861
0.018,-0.036,-9.861
0.004,0.014,-9.899
0.03,-0.032,-9.908
0.041,-0.024,-9.883
0.004,-0.062,-9.885
0.015,0.001,-9.89
0.021,-0.03,-9.852
0.035,-0.047,-9.918
0.034,-0.056,-9.855
0.024,-0.034,-9.868
-0.002,-0.015,-9.915
0.008,-0.003,-9.889
0.021,-0.027,-9.838
0.017,-0.041,-9.876
0.016,-0.035,-9.88
0.003,-0.013,-9.836
0.048,-0.056,-9.875
-0.002,0.015,-9.886
0.031,-0.056,-9.866
0.01,0.004,-9.899
0.05,-0.05,-9.852
0.03,-0.033,-9.897
0.004,0.03,-9.904
0.034,-0.045,-9.877
0.021,-0.011,-9.882
0.021,-0.046,-9.879
0.027,-0.053,-9.892
0.044,-0.046,-9.917
0.031,-0.024,-9.871
0.043,-0.022,-9.823
0.01,-0.028,-9.872
-0.005,-0.006,-9.866
0.025,-0.035,-9.944
0.031,-0.026,-9.885
0.026,-0.06,-9.931
0.017,-0.014,-9.835
0.013,-0.034,-9.918
-0.012,0.042,-9.908
0.011,-0.015,-9.901
0.039,-0.043,-9.872
0.011,-0.07,-9.852
0.019,0,-9.969
-0.003,0.013,-9.895
0.077,-0.071,-9.885
0.012,-0.013,-9.941
0.021,-0.014,-9.908
0.027,-0.07,-9.893
0.048,-0.063,-9.873
0.019,-0.023,-9.9
0.04,-0.053,-9.858
0.028,-0.043,-9.866
0.016,-0.03,-9.857
0.013,-0.028,-9.861
0.041,-0.059,-9.885
-0.018,0.034,-9.83
0.056,-0.065,-9.915
0.023,-0.034,-9.857
0.046,-0.049,-9.862
-0.013,0.019,-9.886
0.045,-0.064,-9.861
0.016,-0.026,-9.88
0.03,-0.047,-9.861
0.036,-0.039,-9.9
0.028,0.002,-9.88
-0.004,-0.012,-9.865
0.045,-0.045,-9.856
0.056,-0.068,-9.862
0,-0.013,-9.891
0.018,-0.02,-9.9
0.025,-0.013,-9.89
-0.02,0.023,-9.892
0.011,-0.033,-9.866
0.043,-0.08,-9.834
0.042,-0.042,-9.811
0.026,-0.055,-9.926
0.003,-0.005,-9.904
0.007,-0.009,-9.902
0.007,-0.012,-9.877
0.014,-0.023,-9.888
0.037,-0.034,-9.877
0.005,-0.036,-9.883
0.023,-0.047,-9.899
0.011,-0.001,-9.879
0.029,-0.045,-9.895
0.032,-0.063,-9.852
0.05,-0.057,-9.893
0.005,0.005,-9.911
0.041,-0.037,-9.876
0.045,-0.059,-9.89
-0.002,-0.02,-9.858
0.015,-0.035,-9.881
0.02,-0.026,-9.889
-0.005,-0.011,-9.869
0.018,-0.032,-9.862
-0.017,-0.004,-9.864
0,0.002,-9.9
0,0.001,-9.895
0.014,-0.012,-9.871
0.028,-0.041,-9.876
0.029,-0.041,-9.905
0.031,-0.062,-9.881
0.008,-0.037,-9.866
0.016,-0.007,-9.905
0.056,-0.059,-9.915
0.039,-0.058,-9.855
0.037,-0.065,-9.855
0.019,-0.036,-9.875
0.036,-0.055,-9.868
0.04,-0.076,-9.895
0.016,-0.016,-9.893
0.01,-0.026,-9.902
0.034,-0.021,-9.873
-0.017,0,-9.871
0.032,-0.052,-9.895
0.019,-0.027,-9.877
0.04,-0.071,-9.858
0.006,-0.053,-9.92
0.071,-0.101,-9.899
0.013,-0.032,-9.905
0.017,0.001,-9.864
0.014,-0.038,-9.925
0.037,-0.04,-9.935
0.051,-0.089,-9.897
0.046,-0.075,-9.887
0.04,-0.066,-9.902
0.015,-0.041,-9.832
0.016,-0.026,-9.833
0.03,-0.051,-9.867
0.012,-0.021,-9.879
0.039,-0.033,-9.875
0.031,-0.054,-9.907
0.034,-0.044,-9.921
0.028,-0.049,-9.894
0.043,-0.058,-9.907
0.015,-0.032,-9.856
0.028,-0.028,-9.888
0.034,-0.057,-9.876
-0.001,0.01,-9.85
0.009,-0.005,-9.855
0.034,-0.027,-9.92
0.045,-0.051,-9.873
0.034,-0.066,-9.805
0.03,-0.056,-9.922
0.01,-0.008,-9.847
0.03,-0.065,-9.865
0.019,0.005,-9.891
0.011,-0.018,-9.839
0.006,0.01,-9.841
0.017,-0.021,-9.915
0,0.005,-9.876
0.022,-0.024,-9.891
0.005,-0.005,-9.873
0.02,-0.045,-9.839
0.026,-0.052,-9.894
0.021,-0.033,-9.855
0.034,-0.059,-9.887
0.031,-0.04,-9.918
0.003,-0.002,-9.879
0.009,0.011,-9.88
0.036,-0.046,-9.854
0.05,-0.054,-9.89
0.037,-0.047,-9.9
0.028,-0.037,-9.895
0.033,-0.063,-9.882
0.028,-0.06,-9.903
0.029,-0.027,-9.872
0.026,-0.046,-9.907
0.037,-0.051,-9.915
0.054,-0.076,-9.833
0.034,-0.041,-9.873
0.05,-0.056,-9.93
0.004,-0.023,-9.867
0.024,-0.069,-9.897
0.056,-0.076,-9.91
-0.006,0.032,-9.9
0.031,-0.032,-9.941
0.002,-0.003,-9.882
0.032,-0.033,-9.891
0.002,0.006,-9.862
0.042,-0.046,-9.853
0.039,-0.067,-9.906
0.021,-0.024,-9.878
0.03,-0.079,-9.868
0.04,-0.057,-9.911
0.035,-0.078,-9.835
0.043,-0.043,-9.886
0.027,-0.02,-9.882
0.033,-0.031,-9.854
0.035,-0.068,-9.907
0.04,-0.042,-9.861
0.045,-0.088,-9.883
0.033,-0.053,-9.863
0.014,-0.028,-9.886
0.028,-0.029,-9.898
0.021,-0.042,-9.843
0.015,-0.025,-9.895
0.019,-0.005,-9.886
0.015,-0.037,-9.843
0.013,-0.012,-9.874
0.033,-0.028,-9.856
0.016,-0.03,-9.919
0.029,-0.027,-9.871
0.03,-0.039,-9.874
0.037,-0.035,-9.863
0.047,-0.069,-9.906
0.014,-0.02,-9.913
0.04,-0.032,-9.806
0.019,-0.013,-9.889
-0.001,-0.024,-9.866
0.034,-0.041,-9.914
0.028,-0.022,-9.859
0.01,-0.016,-9.879
0.022,-0.036,-9.873
0.056,-0.065,-9.882
0.012,-0.028,-9.817
0.018,-0.017,-9.841
-0.011,0.024,-9.861
0.038,-0.029,-9.897
0.036,-0.094,-9.909
0.038,-0.073,-9.927
0.008,-0.052,-9.932
0.007,-0.029,-9.913
0.037,-0.079,-9.939
0.035,-0.062,-9.892
0.008,-0.049,-9.92
0.012,-0.031,-9.87
0.013,-0.02,-9.874
0.008,-0.006,-9.884
0.064,-0.07,-9.893
0.022,-0.025,-9.842
0.032,-0.043,-9.911
0.029,-0.006,-9.876
-0.04,0.022,-9.847
0.012,-0.015,-9.905
0.011,-0.014,-9.878
0.04,-0.065,-9.853
0.002,-0.019,-9.893
0.038,-0.022,-9.904
0.002,-0.015,-9.898
0.035,-0.06,-9.907
-0.007,-0.017,-9.871
0.03,-0.038,-9.888
0.003,0.002,-9.912
0.031,-0.03,-9.793
-0.007,-0.02,-9.9
0.013,-0.028,-9.849
0.057,-0.049,-9.878
0.042,-0.068,-9.862
0.011,-0.009,-9.875
0.039,-0.084,-9.867
-0.011,0.007,-9.876
0.039,-0.061,-9.866
0.004,-0.038,-9.897
0.055,-0.086,-9.885
0.023,-0.054,-9.902
0.037,-0.07,-9.872
0.048,-0.084,-9.902
0.055,-0.084,-9.869
0.025,-0.02,-9.925
0.036,-0.019,-9.862
0.023,-0.002,-9.901
0.032,-0.053,-9.863
0.039,-0.035,-9.84
0.053,-0.067,-9.912
-0.002,-0.028,-9.859
0.035,-0.045,-9.861
0.014,-0.037,-9.871
0.019,-0.033,-9.83
0.003,-0.004,-9.927
0.04,-0.036,-9.872
0.021,-0.043,-9.838
0.008,0.023,-9.876
0.019,-0.026,-9.858
-0.001,0.011,-9.88
0.052,-0.053,-9.895
0.039,-0.045,-9.892
0.029,-0.058,-9.901
0.059,-0.059,-9.862
0.04,-0.091,-9.87
0.03,-0.012,-9.825
-0.001,0.017,-9.895
0.009,-0.011,-9.917
-0.007,0.005,-9.862
0.044,-0.006,-9.882
0.022,-0.05,-9.952
0.011,-0.008,-9.847
0.032,-0.028,-9.812
0.042,-0.069,-9.859
0.038,-0.057,-9.883
0.028,-0.024,-9.882
0.013,-0.018,-9.93
0.011,-0.001,-9.883
0.001,0.008,-9.873
0.015,-0.006,-9.872
0.039,-0.031,-9.916
0.011,-0.023,-9.869
0,-0.01,-9.834
0.012,-0.006,-9.949
0.022,-0.054,-9.925
0.026,-0.027,-9.884
0.031,-0.037,-9.886
0.048,-0.065,-9.835
0.013,-0.049,-9.909
0.026,-0.033,-9.954
0.035,-0.045,-9.864
0.028,-0.07,-9.939
0.01,-0.054,-9.865
0.016,-0.022,-9.799
-0.013,-0.003,-9.87
-0.003,0.012,-9.876
-0.015,0.007,-9.878
0.051,-0.031,-9.89
0.035,-0.054,-9.828
0.048,-0.061,-9.871
0.003,-0.008,-9.92
0.02,-0.023,-9.899
0.022,-0.041,-9.917
0.028,-0.031,-9.87
0.004,-0.005,-9.862
0.04,-0.078,-9.902
0.04,-0.06,-9.922
0.019,-0.007,-9.905
0.031,-0.052,-9.965
